Time	 x	y	z	roll	pitch	yaw
(s)	 (m)	(m)	(m)	(deg)	(deg)	(deg)
0.313	 -0.0303494	 -1.66993e-17	 4.25446	 180	 99.9591	 -180
0.314	 -0.0349749	 -1.89897e-17	 4.25282	 180	 102.89	 -180
0.315	 -0.0394075	 -2.11252e-17	 4.25101	 180	 105.734	 -180
0.316	 -0.0436192	 -2.31176e-17	 4.24903	 180	 108.474	 -180
0.317	 -0.047585	 -2.49662e-17	 4.2469	 180	 111.09	 -180
0.318	 -0.0512834	 -2.66136e-17	 4.24464	 180	 113.565	 -180
0.319	 -0.0546964	 -2.80792e-17	 4.24227	 180	 115.882	 -180
0.32	 -0.0578094	 -2.93835e-17	 4.23982	 180	 118.027	 -180
0.321	 -0.0606116	 -3.05224e-17	 4.23731	 180	 119.987	 -180
0.322	 -0.063095	 -3.14796e-17	 4.23477	 180	 121.749	 -180
0.323	 -0.0652546	 -3.22195e-17	 4.23222	 180	 123.306	 -180
0.324	 -0.0670875	 -3.27496e-17	 4.2297	 180	 124.647	 -180
0.325	 -0.0685932	 -3.30567e-17	 4.22723	 180	 125.768	 -180
0.326	 -0.0697721	 -3.31786e-17	 4.22483	 180	 126.662	 -180
0.327	 -0.0706262	 -3.30392e-17	 4.22251	 180	 127.329	 -180
0.328	 -0.0711582	 -3.26816e-17	 4.22031	 180	 127.764	 -180
0.329	 -0.0713712	 -3.20258e-17	 4.21823	 180	 127.97	 -180
0.33	 -0.071269	 -3.1133e-17	 4.21629	 180	 127.946	 -180
0.331	 -0.0708555	 -3.00662e-17	 4.2145	 180	 127.695	 -180
0.332	 -0.0701348	 -2.88081e-17	 4.21287	 180	 127.221	 -180
0.333	 -0.0691116	 -2.73137e-17	 4.2114	 180	 126.528	 -180
0.334	 -0.0677909	 -2.57205e-17	 4.21009	 180	 125.622	 -180
0.335	 -0.0661781	 -2.38183e-17	 4.20895	 180	 124.51	 -180
0.336	 -0.0642796	 -2.17681e-17	 4.20797	 180	 123.199	 -180
0.337	 -0.0621025	 -1.9601e-17	 4.20715	 180	 121.697	 -180
0.338	 -0.0596552	 -1.73195e-17	 4.20648	 180	 120.015	 -180
0.339	 -0.0569474	 -1.49074e-17	 4.20594	 180	 118.16	 -180
0.34	 -0.0539903	 -1.24284e-17	 4.20553	 180	 116.145	 -180
0.341	 -0.050797	 -9.81437e-18	 4.20523	 180	 113.98	 -180
0.342	 -0.0473823	 -7.06096e-18	 4.20502	 180	 111.678	 -180
0.343	 -0.0437632	 -4.22111e-18	 4.20489	 180	 109.251	 -180
0.344	 -0.0399587	 -1.35744e-18	 4.20482	 180	 106.713	 -180
0.345	 -0.0359902	 1.58299e-18	 4.20479	 180	 104.077	 -180
0.346	 -0.031881	 4.57287e-18	 4.20477	 180	 101.359	 -180
0.347	 -0.0276567	 7.56195e-18	 4.20475	 180	 98.573	 -180
0.348	 -0.0233446	 1.05812e-17	 4.2047	 180	 95.7366	 -180
0.349	 -0.0189737	 1.35764e-17	 4.20461	 180	 92.8662	 -180
0.35	 -0.0145746	 1.65419e-17	 4.20446	 3.20371e-10	 90.0208	 -3.20406e-10
0.351	 -0.0101783	 1.94362e-17	 4.20424	 2.29e-12	 92.9063	 -2.29419e-12
0.352	 -0.00581644	 2.22538e-17	 4.20394	 1.145e-12	 95.7718	 -1.14873e-12
0.353	 -0.0015205	 2.49808e-17	 4.20355	 7.63333e-13	 98.5986	 -7.66687e-13
0.354	 0.00267898	 2.75924e-17	 4.20306	 5.85222e-13	 101.368	 -5.8802e-13
0.355	 0.00675283	 3.01101e-17	 4.20249	 4.58e-13	 104.062	 -4.60821e-13
0.356	 0.0106739	 3.24201e-17	 4.20182	 4.07111e-13	 106.661	 -4.08708e-13
0.357	 0.0144174	 3.45127e-17	 4.20108	 3.56222e-13	 109.149	 -3.57196e-13
0.358	 0.0179614	 3.63661e-17	 4.20028	 3.05333e-13	 111.508	 -3.06581e-13
0.359	 0.021287	 3.79889e-17	 4.19943	 2.79889e-13	 113.724	 -2.80407e-13
0.36	 0.0243783	 3.93833e-17	 4.19855	 2.54444e-13	 115.782	 -2.54783e-13
0.361	 0.0272225	 4.04985e-17	 4.19766	 2.29e-13	 117.669	 -2.29786e-13
0.362	 0.0298098	 4.14436e-17	 4.19678	 2.29e-13	 119.375	 -2.27692e-13
0.363	 0.0321326	 4.22079e-17	 4.19593	 2.03555e-13	 120.888	 -2.03824e-13
0.364	 0.0341859	 4.27421e-17	 4.19512	 2.03555e-13	 122.201	 -2.02212e-13
0.365	 0.0359666	 4.30859e-17	 4.19439	 2.03555e-13	 123.308	 -2.00752e-13
0.366	 0.037473	 4.33029e-17	 4.19375	 2.03555e-13	 124.203	 -1.99515e-13
0.367	 0.038705	 4.32434e-17	 4.1932	 1.78111e-13	 124.883	 -1.77611e-13
0.368	 0.039663	 4.29728e-17	 4.19278	 1.78111e-13	 125.346	 -1.76957e-13
0.369	 0.0403487	 4.24008e-17	 4.19248	 1.78111e-13	 125.592	 -1.76491e-13
0.37	 0.040764	 4.16264e-17	 4.19231	 1.78111e-13	 125.619	 -1.76252e-13
0.371	 0.0409114	 4.06694e-17	 4.19229	 1.78111e-13	 125.432	 -1.76245e-13
0.372	 0.0407939	 3.94714e-17	 4.19242	 2.03555e-13	 125.032	 -1.97265e-13
0.373	 0.0404149	 3.79741e-17	 4.1927	 2.03555e-13	 124.423	 -1.97759e-13
0.374	 0.0397785	 3.62952e-17	 4.19313	 2.03555e-13	 123.611	 -1.9847e-13
0.375	 0.0388892	 3.43873e-17	 4.1937	 2.03555e-13	 122.601	 -1.99347e-13
0.376	 0.0377524	 3.22703e-17	 4.19441	 2.29e-13	 121.401	 -2.2207e-13
0.377	 0.0363744	 3.00321e-17	 4.19525	 2.29e-13	 120.018	 -2.23492e-13
0.378	 0.0347627	 2.76452e-17	 4.19622	 2.54444e-13	 118.461	 -2.47339e-13
0.379	 0.0329259	 2.50308e-17	 4.19729	 2.54444e-13	 116.738	 -2.4912e-13
0.38	 0.0308743	 2.22812e-17	 4.19846	 2.79889e-13	 114.86	 -2.73923e-13
0.381	 0.0286195	 1.93765e-17	 4.19971	 3.05333e-13	 112.838	 -2.99297e-13
0.382	 0.0261751	 1.62842e-17	 4.20102	 3.56222e-13	 110.683	 -3.48926e-13
0.383	 0.0235566	 1.31284e-17	 4.20237	 4.07111e-13	 108.407	 -3.99589e-13
0.384	 0.0207812	 9.92847e-18	 4.20375	 4.58e-13	 106.022	 -4.51053e-13
0.385	 0.0178683	 6.69436e-18	 4.20513	 5.59778e-13	 103.543	 -5.52506e-13
0.386	 0.014839	 3.38315e-18	 4.20648	 6.87e-13	 100.983	 -6.8006e-13
0.387	 0.0117166	 2.96857e-20	 4.2078	 8.90555e-13	 98.3568	 -8.84021e-13
0.388	 0.00852577	 -3.30676e-18	 4.20906	 1.32311e-12	 95.6801	 -1.31679e-12
0.389	 0.0052928	 -6.6139e-18	 4.21024	 2.56989e-12	 92.9688	 -2.56392e-12
0.39	 0.00204514	 -9.87782e-18	 4.21132	 3.20091e-11	 90.2395	 -3.20062e-11
0.391	 -0.00118901	 -1.30715e-17	 4.21229	 180	 92.4907	 -180
0.392	 -0.00438111	 -1.61695e-17	 4.21314	 180	 95.2043	 -180
0.393	 -0.0075028	 -1.91465e-17	 4.21386	 180	 97.8836	 -180
0.394	 -0.0105264	 -2.19873e-17	 4.21445	 180	 100.511	 -180
0.395	 -0.0134256	 -2.46262e-17	 4.2149	 180	 103.068	 -180
0.396	 -0.0161756	 -2.70678e-17	 4.21522	 180	 105.539	 -180
0.397	 -0.0187539	 -2.933e-17	 4.21542	 180	 107.906	 -180
0.398	 -0.0211406	 -3.13402e-17	 4.21551	 180	 110.154	 -180
0.399	 -0.0233182	 -3.30626e-17	 4.2155	 180	 112.267	 -180
0.4	 -0.0252724	 -3.45428e-17	 4.2154	 180	 114.233	 -180
0.401	 -0.0269914	 -3.57505e-17	 4.21523	 180	 116.037	 -180
0.402	 -0.0284662	 -3.67327e-17	 4.21502	 180	 117.671	 -180
0.403	 -0.0296902	 -3.74002e-17	 4.21478	 180	 119.123	 -180
0.404	 -0.0306591	 -3.78886e-17	 4.21452	 180	 120.386	 -180
0.405	 -0.0313704	 -3.81524e-17	 4.21427	 180	 121.454	 -180
0.406	 -0.0318234	 -3.81788e-17	 4.21404	 180	 122.32	 -180
0.407	 -0.0320185	 -3.7909e-17	 4.21384	 180	 122.982	 -180
0.408	 -0.0319574	 -3.73749e-17	 4.2137	 180	 123.437	 -180
0.409	 -0.0316426	 -3.66611e-17	 4.21362	 180	 123.684	 -180
0.41	 -0.0310774	 -3.56483e-17	 4.21361	 180	 123.723	 -180
0.411	 -0.0302655	 -3.42995e-17	 4.21367	 180	 123.557	 -180
0.412	 -0.0292115	 -3.26703e-17	 4.21382	 180	 123.187	 -180
0.413	 -0.0279202	 -3.06643e-17	 4.21406	 180	 122.617	 -180
0.414	 -0.0263974	 -2.84231e-17	 4.21438	 180	 121.852	 -180
0.415	 -0.0246492	 -2.59637e-17	 4.21479	 180	 120.898	 -180
0.416	 -0.0226827	 -2.33337e-17	 4.21528	 180	 119.761	 -180
0.417	 -0.0205059	 -2.04593e-17	 4.21584	 180	 118.448	 -180
0.418	 -0.018128	 -1.73388e-17	 4.21647	 180	 116.968	 -180
0.419	 -0.0155591	 -1.40169e-17	 4.21715	 180	 115.329	 -180
0.42	 -0.0128109	 -1.04925e-17	 4.21788	 180	 113.542	 -180
0.421	 -0.00989667	 -6.81774e-18	 4.21864	 180	 111.616	 -180
0.422	 -0.00683101	 -3.04373e-18	 4.21942	 180	 109.563	 -180
0.423	 -0.00363038	 8.23608e-19	 4.2202	 180	 107.394	 -180
0.424	 -0.000312956	 4.77885e-18	 4.22096	 180	 105.122	 -180
0.425	 0.00310137	 8.74231e-18	 4.22169	 180	 102.759	 -180
0.426	 0.00659098	 1.27662e-17	 4.22237	 180	 100.319	 -180
0.427	 0.0101327	 1.67958e-17	 4.22298	 180	 97.8158	 -180
0.428	 0.0137017	 2.08402e-17	 4.2235	 180	 95.2651	 -180
0.429	 0.0172723	 2.48456e-17	 4.22393	 180	 92.6818	 -180
0.43	 0.0208175	 2.87751e-17	 4.22425	 180	 90.0818	 -180
0.431	 0.02431	 3.25949e-17	 4.22444	 3.56222e-12	 92.5187	 -3.57027e-12
0.432	 0.0277222	 3.62645e-17	 4.2245	 1.75567e-12	 95.103	 -1.76317e-12
0.433	 0.0310267	 3.97647e-17	 4.22442	 1.17044e-12	 97.6543	 -1.17749e-12
0.434	 0.0341971	 4.30503e-17	 4.22421	 8.90555e-13	 100.156	 -8.96994e-13
0.435	 0.0372079	 4.60871e-17	 4.22386	 7.12444e-13	 102.591	 -7.18492e-13
0.436	 0.0400356	 4.88876e-17	 4.22338	 6.10666e-13	 104.944	 -6.15843e-13
0.437	 0.0426584	 5.14158e-17	 4.22277	 5.34333e-13	 107.198	 -5.38751e-13
0.438	 0.0450571	 5.3687e-17	 4.22206	 4.58e-13	 109.339	 -4.62762e-13
0.439	 0.047215	 5.56886e-17	 4.22124	 4.32555e-13	 111.353	 -4.3557e-13
0.44	 0.0491178	 5.73582e-17	 4.22034	 3.81667e-13	 113.226	 -3.85336e-13
0.441	 0.0507542	 5.86359e-17	 4.21938	 3.56222e-13	 114.948	 -3.59251e-13
0.442	 0.0521152	 5.96606e-17	 4.21837	 3.30778e-13	 116.506	 -3.33752e-13
0.443	 0.0531942	 6.03532e-17	 4.21733	 3.30778e-13	 117.892	 -3.31362e-13
0.444	 0.0539869	 6.06577e-17	 4.21629	 3.05333e-13	 119.099	 -3.06828e-13
0.445	 0.0544908	 6.06166e-17	 4.21525	 3.05333e-13	 120.119	 -3.04938e-13
0.446	 0.0547053	 6.0289e-17	 4.21423	 3.05333e-13	 120.949	 -3.03274e-13
0.447	 0.0546308	 5.966e-17	 4.21326	 2.79889e-13	 121.583	 -2.80215e-13
0.448	 0.0542693	 5.86877e-17	 4.21234	 2.79889e-13	 122.02	 -2.79243e-13
0.449	 0.0536236	 5.73505e-17	 4.21149	 2.79889e-13	 122.259	 -2.78544e-13
0.45	 0.0526975	 5.56197e-17	 4.21071	 2.79889e-13	 122.3	 -2.78136e-13
0.451	 0.0514955	 5.3512e-17	 4.21003	 2.79889e-13	 122.144	 -2.78012e-13
0.452	 0.0500227	 5.1059e-17	 4.20943	 3.05333e-13	 121.793	 -2.99769e-13
0.453	 0.0482851	 4.8327e-17	 4.20893	 3.05333e-13	 121.252	 -3.00269e-13
0.454	 0.0462892	 4.53922e-17	 4.20852	 3.05333e-13	 120.523	 -3.01056e-13
0.455	 0.0440425	 4.21423e-17	 4.20822	 3.30778e-13	 119.614	 -3.24159e-13
0.456	 0.0415531	 3.86724e-17	 4.20801	 3.30778e-13	 118.529	 -3.25539e-13
0.457	 0.0388304	 3.48919e-17	 4.20789	 3.56222e-13	 117.276	 -3.49633e-13
0.458	 0.0358847	 3.08742e-17	 4.20785	 3.81667e-13	 115.863	 -3.74325e-13
0.459	 0.0327274	 2.6648e-17	 4.20788	 4.07111e-13	 114.297	 -3.99586e-13
0.46	 0.0293715	 2.22114e-17	 4.20799	 4.32555e-13	 112.589	 -4.25347e-13
0.461	 0.0258312	 1.76289e-17	 4.20814	 4.83444e-13	 110.749	 -4.75321e-13
0.462	 0.0221225	 1.28972e-17	 4.20834	 5.34333e-13	 108.786	 -5.26175e-13
0.463	 0.0182627	 8.08867e-18	 4.20856	 5.85222e-13	 106.712	 -5.77739e-13
0.464	 0.014271	 3.17464e-18	 4.20879	 6.87e-13	 104.539	 -6.79021e-13
0.465	 0.010168	 -1.79413e-18	 4.20902	 8.14222e-13	 102.279	 -8.0628e-13
0.466	 0.00597611	 -6.78805e-18	 4.20923	 1.01778e-12	 99.9458	 -1.00974e-12
0.467	 0.00171906	 -1.1827e-17	 4.20941	 1.34856e-12	 97.5522	 -1.34061e-12
0.468	 -0.002578	 -1.68615e-17	 4.20953	 2.01011e-12	 95.1128	 -2.00232e-12
0.469	 -0.00688882	 -2.18648e-17	 4.20959	 3.893e-12	 92.6422	 -3.8856e-12
0.47	 -0.0111863	 -2.67891e-17	 4.20958	 6.64863e-11	 90.1555	 -6.64849e-11
0.471	 -0.0154428	 -3.16079e-17	 4.20948	 180	 92.3317	 -180
0.472	 -0.0196305	 -3.62984e-17	 4.20928	 180	 94.8037	 -180
0.473	 -0.0237219	 -4.08081e-17	 4.20899	 180	 97.2445	 -180
0.474	 -0.0276901	 -4.51282e-17	 4.2086	 180	 99.6383	 -180
0.475	 -0.0315094	 -4.92428e-17	 4.20811	 180	 101.969	 -180
0.476	 -0.0351556	 -5.31376e-17	 4.20752	 180	 104.222	 -180
0.477	 -0.0386063	 -5.67444e-17	 4.20685	 180	 106.381	 -180
0.478	 -0.0418412	 -6.00273e-17	 4.20611	 180	 108.433	 -180
0.479	 -0.0448425	 -6.29648e-17	 4.20529	 180	 110.364	 -180
0.48	 -0.0475945	 -6.54202e-17	 4.20443	 180	 112.161	 -180
0.481	 -0.0500844	 -6.74091e-17	 4.20353	 180	 113.814	 -180
0.482	 -0.0523014	 -6.8902e-17	 4.20261	 180	 115.313	 -180
0.483	 -0.0542373	 -6.99803e-17	 4.20169	 180	 116.647	 -180
0.484	 -0.0558858	 -7.05715e-17	 4.20078	 180	 117.811	 -180
0.485	 -0.0572427	 -7.07199e-17	 4.1999	 180	 118.797	 -180
0.486	 -0.0583052	 -7.05175e-17	 4.19907	 180	 119.6	 -180
0.487	 -0.0590722	 -6.97967e-17	 4.1983	 180	 120.218	 -180
0.488	 -0.0595438	 -6.85005e-17	 4.1976	 180	 120.647	 -180
0.489	 -0.0597213	 -6.68145e-17	 4.19698	 180	 120.886	 -180
0.49	 -0.0596069	 -6.46179e-17	 4.19645	 180	 120.936	 -180
0.491	 -0.0592038	 -6.19207e-17	 4.19602	 180	 120.797	 -180
0.492	 -0.0585157	 -5.88477e-17	 4.19569	 180	 120.471	 -180
0.493	 -0.0575476	 -5.54357e-17	 4.19548	 180	 119.962	 -180
0.494	 -0.056305	 -5.16806e-17	 4.19537	 180	 119.274	 -180
0.495	 -0.0547943	 -4.76057e-17	 4.19536	 180	 118.411	 -180
0.496	 -0.0530229	 -4.33237e-17	 4.19546	 180	 117.38	 -180
0.497	 -0.0509992	 -3.87377e-17	 4.19566	 180	 116.188	 -180
0.498	 -0.0487328	 -3.39226e-17	 4.19595	 180	 114.841	 -180
0.499	 -0.0462344	 -2.89888e-17	 4.19633	 180	 113.347	 -180
0.5	 -0.0435162	 -2.38407e-17	 4.19677	 180	 111.716	 -180
0.501	 -0.0405916	 -1.84923e-17	 4.19728	 180	 109.958	 -180
0.502	 -0.0374757	 -1.29981e-17	 4.19784	 180	 108.082	 -180
0.503	 -0.034185	 -7.36318e-18	 4.19843	 180	 106.098	 -180
0.504	 -0.0307377	 -1.63465e-18	 4.19903	 180	 104.02	 -180
0.505	 -0.0271534	 4.20378e-18	 4.19964	 180	 101.858	 -180
0.506	 -0.0234534	 1.01335e-17	 4.20024	 180	 99.6246	 -180
0.507	 -0.0196604	 1.60706e-17	 4.20082	 180	 97.3337	 -180
0.508	 -0.0157981	 2.19922e-17	 4.20135	 180	 94.9986	 -180
0.509	 -0.0118917	 2.78805e-17	 4.20182	 180	 92.6336	 -180
0.51	 -0.00796684	 3.36803e-17	 4.20223	 180	 90.2531	 -180
0.511	 -0.00404989	 3.93739e-17	 4.20256	 5.52144e-12	 92.128	 -5.53025e-12
0.512	 -0.000167326	 4.49138e-17	 4.2028	 2.62078e-12	 94.4946	 -2.62894e-12
0.513	 0.00365454	 5.02523e-17	 4.20296	 1.73022e-12	 96.8313	 -1.73785e-12
0.514	 0.00739	 5.53629e-17	 4.20302	 1.29767e-12	 99.1229	 -1.30477e-12
0.515	 0.0110143	 6.01932e-17	 4.20298	 1.04322e-12	 101.354	 -1.04979e-12
0.516	 0.014504	 6.46213e-17	 4.20286	 8.65111e-13	 103.511	 -8.71447e-13
0.517	 0.0178374	 6.86621e-17	 4.20265	 7.63333e-13	 105.579	 -7.68669e-13
0.518	 0.0209945	 7.22331e-17	 4.20237	 6.61555e-13	 107.544	 -6.67028e-13
0.519	 0.0239577	 7.52182e-17	 4.20202	 6.10666e-13	 109.393	 -6.14851e-13
0.52	 0.0267113	 7.76553e-17	 4.20161	 5.59778e-13	 111.115	 -5.63336e-13
0.521	 0.029242	 7.96297e-17	 4.20116	 5.08889e-13	 112.699	 -5.1266e-13
0.522	 0.0315389	 8.11725e-17	 4.20069	 4.83444e-13	 114.134	 -4.86158e-13
0.523	 0.0335927	 8.22587e-17	 4.20021	 4.58e-13	 115.414	 -4.60168e-13
0.524	 0.0353967	 8.28491e-17	 4.19973	 4.58e-13	 116.529	 -4.5751e-13
0.525	 0.0369454	 8.28876e-17	 4.19926	 4.32555e-13	 117.474	 -4.32441e-13
0.526	 0.0382354	 8.24559e-17	 4.19883	 4.32555e-13	 118.245	 -4.30379e-13
0.527	 0.0392645	 8.15874e-17	 4.19844	 4.07111e-13	 118.837	 -4.06332e-13
0.528	 0.0400318	 8.02145e-17	 4.1981	 4.07111e-13	 119.248	 -4.05e-13
0.529	 0.0405377	 7.84255e-17	 4.19783	 4.07111e-13	 119.478	 -4.04017e-13
0.53	 0.0407832	 7.62538e-17	 4.19763	 4.07111e-13	 119.525	 -4.0341e-13
0.531	 0.0407707	 7.36174e-17	 4.19751	 4.07111e-13	 119.391	 -4.03163e-13
0.532	 0.0405032	 7.04595e-17	 4.19747	 4.07111e-13	 119.078	 -4.03254e-13
0.533	 0.0399846	 6.68033e-17	 4.19751	 4.32555e-13	 118.588	 -4.25984e-13
0.534	 0.0392196	 6.26967e-17	 4.19764	 4.32555e-13	 117.927	 -4.26781e-13
0.535	 0.038214	 5.82066e-17	 4.19786	 4.58e-13	 117.097	 -4.50503e-13
0.536	 0.0369742	 5.34191e-17	 4.19816	 4.83444e-13	 116.106	 -4.74847e-13
0.537	 0.0355081	 4.84117e-17	 4.19853	 5.08889e-13	 114.959	 -4.99807e-13
0.538	 0.0338242	 4.31252e-17	 4.19898	 5.34333e-13	 113.664	 -5.25321e-13
0.539	 0.0319326	 3.75881e-17	 4.19949	 5.59778e-13	 112.229	 -5.51325e-13
0.54	 0.0298445	 3.18829e-17	 4.20005	 6.10666e-13	 110.661	 -6.01564e-13
0.541	 0.0275725	 2.60308e-17	 4.20065	 6.61555e-13	 108.971	 -6.52624e-13
0.542	 0.0251306	 2.00124e-17	 4.20127	 7.37889e-13	 107.167	 -7.28647e-13
0.543	 0.0225342	 1.38767e-17	 4.20192	 8.39666e-13	 105.262	 -8.30153e-13
0.544	 0.0198003	 7.59368e-18	 4.20257	 9.66889e-13	 103.265	 -9.57485e-13
0.545	 0.0169472	 1.20139e-18	 4.2032	 1.17044e-12	 101.188	 -1.16075e-12
0.546	 0.0139946	 -5.26241e-18	 4.20381	 1.45033e-12	 99.0436	 -1.44089e-12
0.547	 0.0109637	 -1.17652e-17	 4.20437	 1.90833e-12	 96.8444	 -1.89928e-12
0.548	 0.00787654	 -1.82831e-17	 4.20489	 2.84978e-12	 94.6034	 -2.84106e-12
0.549	 0.00475629	 -2.47625e-17	 4.20534	 5.64867e-12	 92.3344	 -5.64053e-12
0.55	 0.0016268	 -3.11607e-17	 4.20571	 2.5737e-10	 90.0514	 -2.57385e-10
0.551	 -0.00148769	 -3.74393e-17	 4.206	 180	 92.2314	 -180
0.552	 -0.00456278	 -4.35587e-17	 4.20619	 180	 94.4993	 -180
0.553	 -0.00757432	 -4.94853e-17	 4.20629	 180	 96.7377	 -180
0.554	 -0.0104987	 -5.51901e-17	 4.20629	 180	 98.9322	 -180
0.555	 -0.0133134	 -6.05678e-17	 4.20619	 180	 101.068	 -180
0.556	 -0.0159969	 -6.55302e-17	 4.206	 180	 103.131	 -180
0.557	 -0.0185294	 -7.00802e-17	 4.20572	 180	 105.109	 -180
0.558	 -0.0208928	 -7.42503e-17	 4.20536	 180	 106.987	 -180
0.559	 -0.0230711	 -7.79816e-17	 4.20492	 180	 108.753	 -180
0.56	 -0.0250501	 -8.11868e-17	 4.20443	 180	 110.397	 -180
0.561	 -0.026818	 -8.38522e-17	 4.20389	 180	 111.907	 -180
0.562	 -0.0283648	 -8.60097e-17	 4.20332	 180	 113.275	 -180
0.563	 -0.0296826	 -8.76986e-17	 4.20273	 180	 114.493	 -180
0.564	 -0.0307655	 -8.88572e-17	 4.20214	 180	 115.552	 -180
0.565	 -0.031609	 -8.94558e-17	 4.20156	 180	 116.448	 -180
0.566	 -0.0322105	 -8.9504e-17	 4.20099	 180	 117.176	 -180
0.567	 -0.0325686	 -8.89974e-17	 4.20047	 180	 117.731	 -180
0.568	 -0.0326832	 -8.79945e-17	 4.19999	 180	 118.113	 -180
0.569	 -0.0325553	 -8.65037e-17	 4.19956	 180	 118.32	 -180
0.57	 -0.032187	 -8.45816e-17	 4.19919	 180	 118.351	 -180
0.571	 -0.0315812	 -8.21513e-17	 4.1989	 180	 118.207	 -180
0.572	 -0.0307418	 -7.92467e-17	 4.19868	 180	 117.891	 -180
0.573	 -0.0296735	 -7.58367e-17	 4.19853	 180	 117.405	 -180
0.574	 -0.0283819	 -7.20243e-17	 4.19846	 180	 116.754	 -180
0.575	 -0.0268735	 -6.77611e-17	 4.19847	 180	 115.941	 -180
0.576	 -0.0251557	 -6.30417e-17	 4.19855	 180	 114.973	 -180
0.577	 -0.0232369	 -5.79591e-17	 4.1987	 180	 113.855	 -180
0.578	 -0.0211267	 -5.25137e-17	 4.19892	 180	 112.594	 -180
0.579	 -0.0188358	 -4.68157e-17	 4.19919	 180	 111.198	 -180
0.58	 -0.016376	 -4.08206e-17	 4.19951	 180	 109.676	 -180
0.581	 -0.0137606	 -3.46336e-17	 4.19986	 180	 108.037	 -180
0.582	 -0.0110039	 -2.82803e-17	 4.20025	 180	 106.289	 -180
0.583	 -0.0081219	 -2.1783e-17	 4.20064	 180	 104.444	 -180
0.584	 -0.00513174	 -1.51718e-17	 4.20104	 180	 102.512	 -180
0.585	 -0.00205193	 -8.44384e-18	 4.20143	 180	 100.504	 -180
0.586	 0.00109778	 -1.65361e-18	 4.20179	 180	 98.4316	 -180
0.587	 0.0042965	 5.1633e-18	 4.20212	 180	 96.3081	 -180
0.588	 0.00752235	 1.19816e-17	 4.2024	 180	 94.1459	 -180
0.589	 0.0107526	 1.87595e-17	 4.20262	 180	 91.9581	 -180
0.59	 0.0139641	 2.54537e-17	 4.20277	 6.05578e-11	 90.2418	 -6.0571e-11
0.591	 0.0171331	 3.20331e-17	 4.20285	 6.00489e-12	 92.4399	 -6.01268e-12
0.592	 0.0202361	 3.84509e-17	 4.20284	 3.18055e-12	 94.6223	 -3.18748e-12
0.593	 0.0232498	 4.46776e-17	 4.20275	 2.16278e-12	 96.775	 -2.16903e-12
0.594	 0.0261516	 5.06696e-17	 4.20257	 1.65389e-12	 98.8839	 -1.6594e-12
0.595	 0.0289198	 5.63908e-17	 4.20231	 1.34856e-12	 100.935	 -1.35328e-12
0.596	 0.0315338	 6.17438e-17	 4.20197	 1.145e-12	 102.916	 -1.14891e-12
0.597	 0.0339748	 6.66492e-17	 4.20155	 9.92333e-13	 104.812	 -9.95696e-13
0.598	 0.0362255	 7.11774e-17	 4.20106	 8.90555e-13	 106.612	 -8.92955e-13
0.599	 0.0382707	 7.51677e-17	 4.20052	 8.14222e-13	 108.304	 -8.1556e-13
0.6	 0.0400968	 7.86989e-17	 4.19993	 7.37889e-13	 109.877	 -7.39151e-13
0.601	 0.0416927	 8.17698e-17	 4.1993	 6.87e-13	 111.321	 -6.87612e-13
0.602	 0.0430488	 8.43324e-17	 4.19865	 6.61555e-13	 112.628	 -6.60375e-13
0.603	 0.0441579	 8.63913e-17	 4.19799	 6.10666e-13	 113.789	 -6.10329e-13
0.604	 0.0450144	 8.79328e-17	 4.19733	 5.85222e-13	 114.798	 -5.84305e-13
0.605	 0.0456142	 8.8933e-17	 4.19669	 5.85222e-13	 115.648	 -5.81791e-13
0.606	 0.0459551	 8.94671e-17	 4.19609	 5.59778e-13	 116.337	 -5.56791e-13
0.607	 0.0460361	 8.95188e-17	 4.19552	 5.59778e-13	 116.86	 -5.55098e-13
0.608	 0.0458575	 8.90586e-17	 4.195	 5.34333e-13	 117.214	 -5.31175e-13
0.609	 0.0454209	 8.80458e-17	 4.19455	 5.34333e-13	 117.4	 -5.3032e-13
0.61	 0.0447288	 8.6502e-17	 4.19416	 5.34333e-13	 117.417	 -5.29875e-13
0.611	 0.0437848	 8.43889e-17	 4.19384	 5.59778e-13	 117.265	 -5.52454e-13
0.612	 0.0425932	 8.17468e-17	 4.1936	 5.59778e-13	 116.947	 -5.5286e-13
0.613	 0.0411595	 7.85891e-17	 4.19344	 5.59778e-13	 116.465	 -5.53646e-13
0.614	 0.03949	 7.50125e-17	 4.19336	 5.85222e-13	 115.823	 -5.77693e-13
0.615	 0.0375918	 7.09751e-17	 4.19336	 6.10666e-13	 115.025	 -6.02316e-13
0.616	 0.0354734	 6.64243e-17	 4.19344	 6.36111e-13	 114.078	 -6.27491e-13
0.617	 0.0331438	 6.1428e-17	 4.19359	 6.61555e-13	 112.986	 -6.53204e-13
0.618	 0.0306135	 5.60059e-17	 4.19381	 7.12444e-13	 111.757	 -7.03044e-13
0.619	 0.0278938	 5.02559e-17	 4.19408	 7.63333e-13	 110.399	 -7.53741e-13
0.62	 0.0249976	 4.42319e-17	 4.19441	 8.14222e-13	 108.918	 -8.05182e-13
0.621	 0.0219388	 3.79969e-17	 4.19478	 8.90555e-13	 107.324	 -8.81538e-13
0.622	 0.0187326	 3.15179e-17	 4.19518	 9.92333e-13	 105.627	 -9.83245e-13
